Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,
-1.9744e-04,0.00182812,-0.076875
-1.9740e-04,0.00178906,-0.0759375
-1.9736e-04,0.00113281,-0.0839063
-1.9732e-04,0.00190625,-0.094375
-1.9728e-04,0.00235937,-0.101406
-1.9724e-04,0.00248438,-0.093125
-1.9720e-04,0.00202344,-0.104219
-1.9716e-04,0.00310156,-0.0967188
-1.9712e-04,0.0025,-0.0970312
-1.9708e-04,0.002625,-0.109375
-1.9704e-04,0.00279687,-0.109375
-1.9700e-04,0.00285937,-0.115469
-1.9696e-04,0.00285937,-0.122969
-1.9692e-04,0.00267969,-0.124219
-1.9688e-04,0.0038125,-0.115469
-1.9684e-04,0.00325781,-0.120156
-1.9680e-04,0.00391406,-0.126875
-1.9676e-04,0.00425,-0.134063
-1.9672e-04,0.00351562,-0.138906
-1.9668e-04,0.00383594,-0.137656
-1.9664e-04,0.00403125,-0.150781
-1.9660e-04,0.00395313,-0.140156
-1.9656e-04,0.00504688,-0.140937
-1.9652e-04,0.00425,-0.15
-1.9648e-04,0.00460937,-0.16
-1.9644e-04,0.0046875,-0.143281
-1.9640e-04,0.00478906,-0.155156
-1.9636e-04,0.00522656,-0.163125
-1.9632e-04,0.00514844,-0.1675
-1.9628e-04,0.00586719,-0.164688
-1.9624e-04,0.00540625,-0.166719
-1.9620e-04,0.00624219,-0.158438
-1.9616e-04,0.00596094,-0.181094
-1.9612e-04,0.00586719,-0.173125
-1.9608e-04,0.005625,-0.182656
-1.9604e-04,0.00642188,-0.190156
-1.9600e-04,0.00592188,-0.192656
-1.9596e-04,0.0065,-0.195
-1.9592e-04,0.00685938,-0.1875
-1.9588e-04,0.00667969,-0.191406
-1.9584e-04,0.00711719,-0.19625
-1.9580e-04,0.00711719,-0.199844
-1.9576e-04,0.00725781,-0.199375
-1.9572e-04,0.00753906,-0.2025
-1.9568e-04,0.00751563,-0.214531
-1.9564e-04,0.00771875,-0.214844
-1.9560e-04,0.00797656,-0.224844
-1.9556e-04,0.00773438,-0.213281
-1.9552e-04,0.00801562,-0.217344
-1.9548e-04,0.00783594,-0.213281
-1.9544e-04,0.00791406,-0.215313
-1.9540e-04,0.00845312,-0.227188
-1.9536e-04,0.00849219,-0.226406
-1.9532e-04,0.00855469,-0.218438
-1.9528e-04,0.00882812,-0.233125
-1.9524e-04,0.00846875,-0.235156
-1.9520e-04,0.00864844,-0.234063
-1.9516e-04,0.00928906,-0.2375
-1.9512e-04,0.00928906,-0.237187
-1.9508e-04,0.00976562,-0.251094
-1.9504e-04,0.00958594,-0.253906
-1.9500e-04,0.00922656,-0.254219
-1.9496e-04,0.0101797,-0.260313
-1.9492e-04,0.0102031,-0.253437
-1.9488e-04,0.00978125,-0.270625
-1.9484e-04,0.0101797,-0.264688
-1.9480e-04,0.0104375,-0.270156
-1.9476e-04,0.0104609,-0.276562
-1.9472e-04,0.0102422,-0.285313
-1.9468e-04,0.0103437,-0.277813
-1.9464e-04,0.0111562,-0.277813
-1.9460e-04,0.0116328,-0.280625
-1.9456e-04,0.010875,-0.2925
-1.9452e-04,0.0111797,-0.288125
-1.9448e-04,0.0112578,-0.295313
-1.9444e-04,0.0113984,-0.298906
-1.9440e-04,0.0112578,-0.291719
-1.9436e-04,0.0115547,-0.3
-1.9432e-04,0.0121719,-0.304063
-1.9428e-04,0.0116328,-0.296875
-1.9424e-04,0.0118906,-0.305156
-1.9420e-04,0.0121328,-0.31
-1.9416e-04,0.0124297,-0.317188
-1.9412e-04,0.0126328,-0.304844
-1.9408e-04,0.01275,-0.310781
-1.9404e-04,0.01275,-0.312031
-1.9400e-04,0.0131484,-0.325156
-1.9396e-04,0.0123906,-0.324688
-1.9392e-04,0.0134844,-0.335
-1.9388e-04,0.0129844,-0.34625
-1.9384e-04,0.0134453,-0.333906
-1.9380e-04,0.0138438,-0.336719
-1.9376e-04,0.0134688,-0.343438
-1.9372e-04,0.0139063,-0.34625
-1.9368e-04,0.0132266,-0.347813
-1.9364e-04,0.0141016,-0.34625
-1.9360e-04,0.0143984,-0.354219
-1.9356e-04,0.0144375,-0.363281
-1.9352e-04,0.0147578,-0.355
-1.9348e-04,0.0148359,-0.358125
-1.9344e-04,0.014125,-0.366875
-1.9340e-04,0.0150781,-0.356094
-1.9336e-04,0.0144609,-0.357344
-1.9332e-04,0.0150156,-0.374844
-1.9328e-04,0.0152344,-0.374844
-1.9324e-04,0.0151797,-0.370156
-1.9320e-04,0.0153594,-0.377188
-1.9316e-04,0.0159141,-0.378125
-1.9312e-04,0.0150781,-0.385937
-1.9308e-04,0.0157734,-0.379219
-1.9304e-04,0.0160938,-0.390781
-1.9300e-04,0.0163281,-0.393906
-1.9296e-04,0.0157734,-0.398281
-1.9292e-04,0.0164297,-0.396719
-1.9288e-04,0.0164688,-0.4
-1.9284e-04,0.0162109,-0.400781
-1.9280e-04,0.0171641,-0.405156
-1.9276e-04,0.0169297,-0.417031
-1.9272e-04,0.0168672,-0.401875
-1.9268e-04,0.017125,-0.413438
-1.9264e-04,0.0172422,-0.413906
-1.9260e-04,0.0177656,-0.42375
-1.9256e-04,0.0173828,-0.436563
-1.9252e-04,0.018,-0.430156
-1.9248e-04,0.0176875,-0.434531
-1.9244e-04,0.0175469,-0.433438
-1.9240e-04,0.0178594,-0.439688
-1.9236e-04,0.0177656,-0.434531
-1.9232e-04,0.0179219,-0.442969
-1.9228e-04,0.0174453,-0.429844
-1.9224e-04,0.0177422,-0.436875
-1.9220e-04,0.0179844,-0.431406
-1.9216e-04,0.0181016,-0.434531
-1.9212e-04,0.0186797,-0.446875
-1.9208e-04,0.0187812,-0.446875
-1.9204e-04,0.0193125,-0.456406
-1.9200e-04,0.0200703,-0.459688
-1.9196e-04,0.0193125,-0.471562
-1.9192e-04,0.0201719,-0.482656
-1.9188e-04,0.0203906,-0.475156
-1.9184e-04,0.0200938,-0.485938
-1.9180e-04,0.0198906,-0.487813
-1.9176e-04,0.0197891,-0.480781
-1.9172e-04,0.0195312,-0.473125
-1.9168e-04,0.0190156,-0.481563
-1.9164e-04,0.0200547,-0.473906
-1.9160e-04,0.0201875,-0.484375
-1.9156e-04,0.0201328,-0.477187
-1.9152e-04,0.0209453,-0.490625
-1.9148e-04,0.0211484,-0.489063
-1.9144e-04,0.0220625,-0.499844
-1.9140e-04,0.0212031,-0.497812
-1.9136e-04,0.0215859,-0.50375
-1.9132e-04,0.0216641,-0.507344
-1.9128e-04,0.0219609,-0.510938
-1.9124e-04,0.0213828,-0.52375
-1.9120e-04,0.0217656,-0.516875
-1.9116e-04,0.021625,-0.524844
-1.9112e-04,0.0210234,-0.524062
-1.9108e-04,0.0220234,-0.510625
-1.9104e-04,0.0216641,-0.516875
-1.9100e-04,0.0222187,-0.527344
-1.9096e-04,0.0222187,-0.532031
-1.9092e-04,0.0226562,-0.530938
-1.9088e-04,0.0230781,-0.528438
-1.9084e-04,0.0226953,-0.544844
-1.9080e-04,0.0234531,-0.539687
-1.9076e-04,0.0226953,-0.547656
-1.9072e-04,0.023875,-0.543594
-1.9068e-04,0.0229141,-0.547656
-1.9064e-04,0.0234141,-0.537188
-1.9060e-04,0.0233359,-0.545937
-1.9056e-04,0.0233516,-0.547656
-1.9052e-04,0.0236094,-0.550781
-1.9048e-04,0.0241094,-0.544063
-1.9044e-04,0.0243125,-0.565469
-1.9040e-04,0.0247266,-0.570312
-1.9036e-04,0.0242891,-0.568594
-1.9032e-04,0.0244688,-0.587031
-1.9028e-04,0.0245313,-0.573906
-1.9024e-04,0.0243281,-0.574219
-1.9020e-04,0.0248672,-0.579375
-1.9016e-04,0.0250625,-0.579063
-1.9012e-04,0.0239297,-0.577031
-1.9008e-04,0.0251875,-0.578281
-1.9004e-04,0.0248047,-0.576562
-1.9000e-04,0.025125,-0.570312
-1.8996e-04,0.0249688,-0.581875
-1.8992e-04,0.0253047,-0.582969
-1.8988e-04,0.0251484,-0.5925
-1.8984e-04,0.0260234,-0.596094
-1.8980e-04,0.0259219,-0.598594
-1.8976e-04,0.0259219,-0.598906
-1.8972e-04,0.0256641,-0.610781
-1.8968e-04,0.0263594,-0.602031
-1.8964e-04,0.0258828,-0.604844
-1.8960e-04,0.0255859,-0.60375
-1.8956e-04,0.0260391,-0.600469
-1.8952e-04,0.0260234,-0.60125
-1.8948e-04,0.0266016,-0.612031
-1.8944e-04,0.0254844,-0.6125
-1.8940e-04,0.0264375,-0.61125
-1.8936e-04,0.0260391,-0.612031
-1.8932e-04,0.0270781,-0.604531
-1.8928e-04,0.0268203,-0.615156
-1.8924e-04,0.0265781,-0.625938
-1.8920e-04,0.0272969,-0.626406
-1.8916e-04,0.0262578,-0.631563
-1.8912e-04,0.0276094,-0.619219
-1.8908e-04,0.0269531,-0.638281
-1.8904e-04,0.0274141,-0.618437
-1.8900e-04,0.0274766,-0.636719
-1.8896e-04,0.0275703,-0.649531
-1.8892e-04,0.0274922,-0.642656
-1.8888e-04,0.0270937,-0.640313
-1.8884e-04,0.027875,-0.641875
-1.8880e-04,0.0271328,-0.634687
-1.8876e-04,0.0273516,-0.645469
-1.8872e-04,0.0279531,-0.649844
-1.8868e-04,0.0281328,-0.6475
-1.8864e-04,0.0281094,-0.658594
-1.8860e-04,0.0281328,-0.658594
-1.8856e-04,0.0283281,-0.66375
-1.8852e-04,0.0284063,-0.664531
-1.8848e-04,0.028625,-0.668906
-1.8844e-04,0.0285703,-0.674531
-1.8840e-04,0.0288281,-0.675781
-1.8836e-04,0.0289453,-0.667813
-1.8832e-04,0.0289297,-0.676875
-1.8828e-04,0.0289688,-0.668906
-1.8824e-04,0.0292812,-0.672188
-1.8820e-04,0.0295625,-0.694063
-1.8816e-04,0.0297031,-0.686094
-1.8812e-04,0.0291641,-0.683281
-1.8808e-04,0.0298984,-0.689219
-1.8804e-04,0.0295,-0.703594
-1.8800e-04,0.0291484,-0.693281
-1.8796e-04,0.0298594,-0.702031
-1.8792e-04,0.0294219,-0.692813
-1.8788e-04,0.0302031,-0.695625
-1.8784e-04,0.03,-0.693594
-1.8780e-04,0.0302813,-0.70875
-1.8776e-04,0.0296797,-0.701562
-1.8772e-04,0.030875,-0.711094
-1.8768e-04,0.0307344,-0.714375
-1.8764e-04,0.0301797,-0.713906
-1.8760e-04,0.0304766,-0.722656
-1.8756e-04,0.0303359,-0.717031
-1.8752e-04,0.0304375,-0.729063
-1.8748e-04,0.0310547,-0.712656
-1.8744e-04,0.0316484,-0.720313
-1.8740e-04,0.0307188,-0.718281
-1.8736e-04,0.0315547,-0.719844
-1.8732e-04,0.0313906,-0.722656
-1.8728e-04,0.0319141,-0.723438
-1.8724e-04,0.0315312,-0.729375
-1.8720e-04,0.031375,-0.729375
-1.8716e-04,0.0321719,-0.728281
-1.8712e-04,0.0313125,-0.724688
-1.8708e-04,0.0318906,-0.726719
-1.8704e-04,0.0317109,-0.730625
-1.8700e-04,0.0323047,-0.739844
-1.8696e-04,0.0317344,-0.7425
-1.8692e-04,0.0324297,-0.740938
-1.8688e-04,0.0325234,-0.746563
-1.8684e-04,0.0324844,-0.742188
-1.8680e-04,0.0323906,-0.759219
-1.8676e-04,0.0328828,-0.750156
-1.8672e-04,0.0322266,-0.760938
-1.8668e-04,0.0329219,-0.750938
-1.8664e-04,0.0326875,-0.752188
-1.8660e-04,0.0330234,-0.750938
-1.8656e-04,0.0331641,-0.756094
-1.8652e-04,0.0330859,-0.755313
-1.8648e-04,0.0332656,-0.777188
-1.8644e-04,0.0330859,-0.772344
-1.8640e-04,0.0336016,-0.761719
-1.8636e-04,0.0336016,-0.769687
-1.8632e-04,0.0333047,-0.770469
-1.8628e-04,0.0335781,-0.769687
-1.8624e-04,0.0334609,-0.769687
-1.8620e-04,0.0341406,-0.778438
-1.8616e-04,0.0340391,-0.778438
-1.8612e-04,0.0340781,-0.773281
-1.8608e-04,0.0340234,-0.784687
-1.8604e-04,0.0347344,-0.7875
-1.8600e-04,0.0340391,-0.79625
-1.8596e-04,0.0343594,-0.788281
-1.8592e-04,0.0347969,-0.794687
-1.8588e-04,0.0337578,-0.797813
-1.8584e-04,0.0345156,-0.786719
-1.8580e-04,0.0346953,-0.785156
-1.8576e-04,0.0346328,-0.795469
-1.8572e-04,0.0349766,-0.799844
-1.8568e-04,0.0347187,-0.805781
-1.8564e-04,0.0356328,-0.801875
-1.8560e-04,0.0345391,-0.800625
-1.8556e-04,0.0351562,-0.809063
-1.8552e-04,0.0354297,-0.813438
-1.8548e-04,0.0352734,-0.812969
-1.8544e-04,0.0355313,-0.811094
-1.8540e-04,0.0360313,-0.801875
-1.8536e-04,0.0355547,-0.817344
-1.8532e-04,0.0360469,-0.81375
-1.8528e-04,0.0355547,-0.820156
-1.8524e-04,0.0361719,-0.818594
-1.8520e-04,0.036125,-0.817031
-1.8516e-04,0.0358516,-0.832969
-1.8512e-04,0.0367891,-0.824531
-1.8508e-04,0.0370859,-0.828906
-1.8504e-04,0.0367891,-0.832187
-1.8500e-04,0.0362656,-0.827813
-1.8496e-04,0.0360469,-0.826875
-1.8492e-04,0.0367031,-0.832187
-1.8488e-04,0.0364844,-0.836875
-1.8484e-04,0.0367891,-0.842812
-1.8480e-04,0.0372031,-0.846406
-1.8476e-04,0.0371016,-0.847656
-1.8472e-04,0.0369063,-0.844375
-1.8468e-04,0.0374219,-0.84125
-1.8464e-04,0.0370234,-0.846875
-1.8460e-04,0.0379219,-0.853281
-1.8456e-04,0.0373047,-0.862812
-1.8452e-04,0.0376641,-0.855938
-1.8448e-04,0.0377578,-0.846875
-1.8444e-04,0.0375,-0.852812
-1.8440e-04,0.0383984,-0.865156
-1.8436e-04,0.0374219,-0.869844
-1.8432e-04,0.0379766,-0.869063
-1.8428e-04,0.0382344,-0.86875
-1.8424e-04,0.038,-0.863594
-1.8420e-04,0.038,-0.874219
-1.8416e-04,0.0382344,-0.8675
-1.8412e-04,0.038,-0.866719
-1.8408e-04,0.0383203,-0.87875
-1.8404e-04,0.0381563,-0.872344
-1.8400e-04,0.0378828,-0.869063
-1.8396e-04,0.0379609,-0.862812
-1.8392e-04,0.0379609,-0.854375
-1.8388e-04,0.0388125,-0.861094
-1.8384e-04,0.0384375,-0.876719
-1.8380e-04,0.0391328,-0.877031
-1.8376e-04,0.0388906,-0.874688
-1.8372e-04,0.039375,-0.879062
-1.8368e-04,0.0396719,-0.899687
-1.8364e-04,0.0391562,-0.88625
-1.8360e-04,0.0396094,-0.897813
-1.8356e-04,0.0393125,-0.899375
-1.8352e-04,0.0396875,-0.908594
-1.8348e-04,0.0394297,-0.890938
-1.8344e-04,0.039375,-0.907344
-1.8340e-04,0.0389531,-0.902969
-1.8336e-04,0.0397891,-0.898906
-1.8332e-04,0.0399297,-0.898906
-1.8328e-04,0.0399922,-0.898594
-1.8324e-04,0.0400703,-0.902188
-1.8320e-04,0.0404844,-0.915625
-1.8316e-04,0.04025,-0.916875
-1.8312e-04,0.0405234,-0.916094
-1.8308e-04,0.0406484,-0.921719
-1.8304e-04,0.0409062,-0.927969
-1.8300e-04,0.0404453,-0.932813
-1.8296e-04,0.0405469,-0.918906
-1.8292e-04,0.0408437,-0.925156
-1.8288e-04,0.04025,-0.94
-1.8284e-04,0.0410234,-0.923594
-1.8280e-04,0.0410859,-0.9025
-1.8276e-04,0.0402266,-0.916875
-1.8272e-04,0.0415391,-0.9225
-1.8268e-04,0.040625,-0.93
-1.8264e-04,0.0416172,-0.926094
-1.8260e-04,0.0417187,-0.93
-1.8256e-04,0.0410625,-0.924844
-1.8252e-04,0.0415391,-0.934844
-1.8248e-04,0.0406484,-0.941094
-1.8244e-04,0.0418594,-0.936406
-1.8240e-04,0.0412422,-0.948281
-1.8236e-04,0.0410625,-0.934844
-1.8232e-04,0.0413828,-0.927188
-1.8228e-04,0.0419609,-0.940781
-1.8224e-04,0.0418984,-0.933125
-1.8220e-04,0.0418828,-0.943125
-1.8216e-04,0.0416172,-0.948281
-1.8212e-04,0.0424531,-0.937969
-1.8208e-04,0.0420781,-0.949531
-1.8204e-04,0.0426719,-0.955156
-1.8200e-04,0.0422187,-0.959844
-1.8196e-04,0.0423203,-0.960625
-1.8192e-04,0.0424375,-0.960313
-1.8188e-04,0.0422344,-0.962187
-1.8184e-04,0.0425781,-0.954219
-1.8180e-04,0.0421406,-0.949531
-1.8176e-04,0.0422187,-0.95625
-1.8172e-04,0.0426172,-0.952656
-1.8168e-04,0.0417812,-0.953906
-1.8164e-04,0.0429922,-0.959063
-1.8160e-04,0.0421797,-0.960625
-1.8156e-04,0.0428906,-0.965469
-1.8152e-04,0.0434531,-0.964688
-1.8148e-04,0.0425391,-0.957813
-1.8144e-04,0.0429766,-0.954219
-1.8140e-04,0.0430313,-0.963906
-1.8136e-04,0.0428125,-0.961875
-1.8132e-04,0.0427578,-0.952656
-1.8128e-04,0.0426953,-0.965469
-1.8124e-04,0.0425937,-0.962187
-1.8120e-04,0.0432891,-0.962656
-1.8116e-04,0.0434297,-0.964688
-1.8112e-04,0.0436875,-0.979688
-1.8108e-04,0.0434688,-0.981719
-1.8104e-04,0.0430156,-0.979375
-1.8100e-04,0.0435078,-0.969063
-1.8096e-04,0.0434141,-0.98375
-1.8092e-04,0.0430313,-0.990938
-1.8088e-04,0.04375,-0.989375
-1.8084e-04,0.0439297,-0.979688
-1.8080e-04,0.0429922,-0.977344
-1.8076e-04,0.0438516,-0.983281
-1.8072e-04,0.0440703,-0.988125
-1.8068e-04,0.0444453,-0.994063
-1.8064e-04,0.0447031,-0.987344
-1.8060e-04,0.0445859,-0.999219
-1.8056e-04,0.0448438,-0.998437
-1.8052e-04,0.0443281,-0.996094
-1.8048e-04,0.0443672,-1.0025
-1.8044e-04,0.0451641,-1.00484
-1.8040e-04,0.0444297,-1.00922
-1.8036e-04,0.0447422,-1.00156
-1.8032e-04,0.0445078,-1.00562
-1.8028e-04,0.0451406,-0.995313
-1.8024e-04,0.0447031,-1.01391
-1.8020e-04,0.0451641,-1.01641
-1.8016e-04,0.0450625,-1.01234
-1.8012e-04,0.044625,-1.00641
-1.8008e-04,0.0449453,-1.01125
-1.8004e-04,0.0451641,-1.00844
-1.8000e-04,0.0453594,-1.01484
-1.7996e-04,0.0453984,-1.01562
-1.7992e-04,0.0453594,-1.01234
-1.7988e-04,0.0458984,-1.01047
-1.7984e-04,0.0453594,-1.02391
-1.7980e-04,0.0456406,-1.01641
-1.7976e-04,0.0453594,-1.02359
-1.7972e-04,0.0457031,-1.02703
-1.7968e-04,0.0456563,-1.02594
-1.7964e-04,0.0460938,-1.02031
-1.7960e-04,0.0460156,-1.02672
-1.7956e-04,0.0453203,-1.01203
-1.7952e-04,0.0462734,-1.03234
-1.7948e-04,0.0462344,-1.03344
-1.7944e-04,0.0458594,-1.02266
-1.7940e-04,0.0461797,-1.02906
-1.7936e-04,0.0458984,-1.0375
-1.7932e-04,0.0464375,-1.03109
-1.7928e-04,0.046375,-1.04062
-1.7924e-04,0.0466328,-1.03469
-1.7920e-04,0.0458359,-1.03859
-1.7916e-04,0.0461953,-1.03547
-1.7912e-04,0.0465547,-1.04266
-1.7908e-04,0.0468516,-1.04906
-1.7904e-04,0.0470703,-1.035
-1.7900e-04,0.0469297,-1.03703
-1.7896e-04,0.0472891,-1.03906
-1.7892e-04,0.0467109,-1.04703
-1.7888e-04,0.0469531,-1.04578
-1.7884e-04,0.0475703,-1.03781
-1.7880e-04,0.0465547,-1.04469
-1.7876e-04,0.0471484,-1.0375
-1.7872e-04,0.0472891,-1.03828
-1.7868e-04,0.0469922,-1.05062
-1.7864e-04,0.0468906,-1.05141
-1.7860e-04,0.0470547,-1.035
-1.7856e-04,0.0468125,-1.05219
-1.7852e-04,0.0469766,-1.05453
-1.7848e-04,0.0476094,-1.04937
-1.7844e-04,0.0467969,-1.045
-1.7840e-04,0.0471328,-1.04344
-1.7836e-04,0.0471719,-1.05016
-1.7832e-04,0.0475469,-1.04188
-1.7828e-04,0.0471328,-1.04906
-1.7824e-04,0.0470312,-1.04734
-1.7820e-04,0.0469922,-1.05094
-1.7816e-04,0.0472109,-1.04625
-1.7812e-04,0.0476875,-1.04547
-1.7808e-04,0.0474141,-1.04547
-1.7804e-04,0.0484219,-1.03984
-1.7800e-04,0.0483828,-1.04781
-1.7796e-04,0.0475859,-1.05578
-1.7792e-04,0.0482891,-1.05062
-1.7788e-04,0.0476094,-1.06656
-1.7784e-04,0.04825,-1.06094
-1.7780e-04,0.04775,-1.05969
-1.7776e-04,0.0487422,-1.06094
-1.7772e-04,0.0482266,-1.06016
-1.7768e-04,0.0482656,-1.06094
-1.7764e-04,0.0473125,-1.06656
-1.7760e-04,0.0483437,-1.05172
-1.7756e-04,0.0481875,-1.05891
-1.7752e-04,0.0488594,-1.06453
-1.7748e-04,0.04825,-1.06734
-1.7744e-04,0.0487812,-1.06656
-1.7740e-04,0.0485234,-1.07094
-1.7736e-04,0.0488594,-1.07094
-1.7732e-04,0.0482031,-1.07969
-1.7728e-04,0.0486406,-1.07406
-1.7724e-04,0.0485469,-1.07531
-1.7720e-04,0.0487812,-1.06297
-1.7716e-04,0.0487266,-1.06766
-1.7712e-04,0.04825,-1.07453
-1.7708e-04,0.0488828,-1.07281
-1.7704e-04,0.0486406,-1.07688
-1.7700e-04,0.0487422,-1.06812
-1.7696e-04,0.0483437,-1.07922
-1.7692e-04,0.0487266,-1.07016
-1.7688e-04,0.0487031,-1.07172
-1.7684e-04,0.0485625,-1.07531
-1.7680e-04,0.0492187,-1.06734
-1.7676e-04,0.0490234,-1.08047
-1.7672e-04,0.0492578,-1.07969
-1.7668e-04,0.0490781,-1.07484
-1.7664e-04,0.0484219,-1.07969
-1.7660e-04,0.0486016,-1.0825
-1.7656e-04,0.0489609,-1.07453
-1.7652e-04,0.0485469,-1.07406
-1.7648e-04,0.0492578,-1.07531
-1.7644e-04,0.0490391,-1.08406
-1.7640e-04,0.0492422,-1.08125
-1.7636e-04,0.0493437,-1.07609
-1.7632e-04,0.0489062,-1.07797
-1.7628e-04,0.0490625,-1.07891
-1.7624e-04,0.0495,-1.07563
-1.7620e-04,0.0494609,-1.09672
-1.7616e-04,0.0495391,-1.07688
-1.7612e-04,0.0493203,-1.07844
-1.7608e-04,0.0492187,-1.07969
-1.7604e-04,0.0495234,-1.08125
-1.7600e-04,0.0491406,-1.07359
-1.7596e-04,0.0491641,-1.08078
-1.7592e-04,0.0491406,-1.07688
-1.7588e-04,0.0499141,-1.08281
-1.7584e-04,0.0486641,-1.08484
-1.7580e-04,0.0490391,-1.07281
-1.7576e-04,0.0488594,-1.06609
-1.7572e-04,0.0483281,-1.06578
-1.7568e-04,0.0488437,-1.07203
-1.7564e-04,0.0483672,-1.06609
-1.7560e-04,0.0488203,-1.06141
-1.7556e-04,0.0489453,-1.06688
-1.7552e-04,0.0495,-1.06453
-1.7548e-04,0.0497422,-1.07203
-1.7544e-04,0.0496953,-1.06766
-1.7540e-04,0.0497969,-1.06609
-1.7536e-04,0.0504766,-1.08078
-1.7532e-04,0.0501562,-1.0825
-1.7528e-04,0.0494219,-1.09391
-1.7524e-04,0.0496562,-1.08922
-1.7520e-04,0.0490234,-1.09391
-1.7516e-04,0.0490625,-1.08641
-1.7512e-04,0.0492812,-1.07359
-1.7508e-04,0.0493203,-1.07563
-1.7504e-04,0.0494375,-1.06375
-1.7500e-04,0.0487031,-1.0725
-1.7496e-04,0.0496953,-1.07016
-1.7492e-04,0.0492422,-1.07453
-1.7488e-04,0.0493984,-1.07203
-1.7484e-04,0.0504531,-1.06812
-1.7480e-04,0.0497422,-1.07094
-1.7476e-04,0.0497969,-1.07453
-1.7472e-04,0.0497187,-1.08203
-1.7468e-04,0.049875,-1.08438
-1.7464e-04,0.049125,-1.0825
-1.7460e-04,0.0504141,-1.07203
-1.7456e-04,0.0493437,-1.08359
-1.7452e-04,0.0498203,-1.07094
-1.7448e-04,0.0494609,-1.07641
-1.7444e-04,0.0491797,-1.08125
-1.7440e-04,0.0497812,-1.06609
-1.7436e-04,0.0493828,-1.07453
-1.7432e-04,0.0499766,-1.08484
-1.7428e-04,0.0498984,-1.08438
-1.7424e-04,0.0502187,-1.08047
-1.7420e-04,0.0495234,-1.07719
-1.7416e-04,0.0496953,-1.08875
-1.7412e-04,0.0491641,-1.07891
-1.7408e-04,0.0499609,-1.07125
-1.7404e-04,0.0489609,-1.07969
-1.7400e-04,0.0502187,-1.07094
-1.7396e-04,0.0496562,-1.07844
-1.7392e-04,0.0494609,-1.08
-1.7388e-04,0.0499141,-1.07172
-1.7384e-04,0.0495781,-1.07359
